indice_tiempo,ica_importaciones_brasil,ica_importaciones_paraguay,ica_importaciones_uruguay,ica_importaciones_venezuela,ica_importaciones_total_mercosur,ica_importaciones_bolivia,ica_importaciones_chile,ica_importaciones_colombia,ica_importaciones_mexico,ica_importaciones_peru,ica_importaciones_alianza_pacifico,ica_importaciones_ecuador,ica_importaciones_resto_al,ica_importaciones_total_resto_al,ica_importaciones_canada,ica_importaciones_estados_unidos,ica_importaciones_alemania,ica_importaciones_austria,ica_importaciones_belgica,ica_importaciones_espana,ica_importaciones_francia,ica_importaciones_italia,ica_importaciones_paises_bajos,ica_importaciones_polonia,ica_importaciones_portugal,ica_importaciones_reino_unido,ica_importaciones_resto_ue_28,ica_importaciones_total_ue_28,ica_importaciones_suiza,ica_importaciones_india,ica_importaciones_rusia,ica_importaciones_china,ica_importaciones_corea,ica_importaciones_indonesia,ica_importaciones_japon,ica_importaciones_tailandia,ica_importaciones_taiwan,ica_importaciones_vietnam,ica_importaciones_resto_pacifico,ica_participacion_importaciones_asia_pacifico,ica_importaciones_israel,ica_importaciones_australia,ica_importaciones_nueva_zelanda,ica_importaciones_angola,ica_importaciones_argelia,ica_importaciones_egipto,ica_importaciones_marruecos,ica_importaciones_sudafrica,ica_importaciones_resto_africa,ica_importaciones_total_africa,ica_importaciones_resto_mundo,ica_importaciones_totales,ica_participacion_importaciones_aladi_total,ica_importaciones_asean,ica_importaciones_medio_oriente,ica_participacion_import_mercado_comun_centroamericano,ica_participacion_importaciones_can_total,ica_importaciones_total_nafta
2013-07-01,5280.9071450836,140.24307233876,156.50150581864,19.22332550229,5596.875136,395.42265369235,249.22047529908,74.25643203156,572.55440410953,43.92638724876,939.957728,62.13205416883,671.9664796554,7666.35392,117.93887313947,2111.48054943945,1073.45674213555,52.23830452834,247.11217895113,373.85193246841,420.57827431223,449.2537568337,260.42279549294,46.85026082751,82.88135970595,368.56321077725,3513.397568,138.18876329593,133.39496379041,211.36981235107,568.89496692692,3234.77328266549,342.45531354428,94.46147364189,367.15682540857,243.32058838692,142.1459772358,55.88271622071,203.61222193176,4683.808384,39.80304086588,40.54709405774,3.68916373586,0.01131147009,0.00952288,1.84791582618,7.31708583619,71.53564561585,87.50505473031,168.226536,832.08155858259,20090.986496,7006.73896931,599.51213575,514.24904609,20.53154474,575.73752671,2801.97383665
2013-10-01,4721.74779632378,121.38348865983,126.50402555264,13.59689628907,4983.232128,943.23716406051,246.51320515264,91.38428196349,605.46661653785,31.88922352262,975.253344,92.28984741284,423.56806828247,7417.580544,149.44073719315,2132.87886442091,932.84228239443,54.29838209052,137.66610328197,305.44602523581,503.09599490599,398.15497470204,194.78243836581,65.50662276773,27.39001650355,381.37221869533,3139.171904,138.61675137978,126.0859900685,204.17267422621,172.23277143887,2884.38144477225,349.96831565406,114.8544278543,389.36541157851,244.37201359677,133.18272231928,48.08836346832,163.27231195467,4327.484928,38.21207075871,36.10550971221,3.6602484533,0.0,0.00087640997,8.30316359311,11.20626952669,42.62154053794,63.83972726397,125.971576,461.30976745676,18334.30784,7003.2793533,572.93788687,187.72453148,17.58544606,1158.80052989,2881.31647408
2014-01-01,3905.32015073252,117.10240862691,136.23005409972,6.48384873261,4165.136512,669.10761409261,223.91895213162,81.87969355976,415.11362417867,30.32218927306,751.234464,62.22127544949,546.57013128578,6194.27008,97.13110994752,2256.20556764635,812.26207066223,48.47172378213,194.47806018848,277.89369207001,341.47572429829,453.96738605761,278.71364756828,31.33109018823,24.5866819394,363.81380981468,2939.187008,112.19306392865,111.45573397654,199.32177037768,0.0,2710.72950432423,239.88104153551,77.85728225765,340.33844044452,197.31223341368,115.17000678192,50.25065437852,201.3878397415,3932.926976,24.66658941757,46.04398099677,8.07336547062,0.0,0.00013238,2.24273862421,4.47056820897,47.03892379133,77.16698340858,130.91935,635.77266474044,16575.973888,5656.53050577,527.62622525,39.57180915,15.65626236,843.53076996,2768.45029392
2014-04-01,3696.91934813313,116.34004557531,117.76594429483,1.44995536626,3932.475264,689.90840159601,189.62056949119,41.47395267419,457.0264050137,28.92700828323,717.047936,60.64866780156,602.63245677401,6002.712704,165.51320381728,2215.70198820022,894.57872780499,42.82637161388,75.68634333239,315.54705622207,387.94090532162,407.60022960857,221.46477575855,69.61223608795,22.11758818922,365.9165551221,2941.579264,138.28845802409,121.8410218297,166.38276070948,0.0,2606.16530583456,287.33117449232,75.12915011108,318.33212974037,209.28377318462,130.62101049331,44.23986910084,226.7606262398,3897.862912,34.77557559083,45.39391275036,3.00938306758,0.00525006006,55.52768,2.69249942366,1.99881579852,63.38838830266,185.71029562807,309.32292,1376.74658781962,17280.84224,5408.42677527,557.36747392,390.1182675,16.70035299,820.95803298,2838.24159661
2014-07-01,3605.52945507279,131.3900452865,116.47031046529,0.87888090856,3854.268672,638.65957467504,209.96584488548,51.25388946297,389.53725440672,40.78123403964,691.538224,67.12032707883,532.099993347,5783.686784,189.15528421044,2502.31777838215,983.95073989622,52.5574865366,77.93428402496,263.55346293504,384.90457848843,429.65658629242,179.18360722128,53.30887589321,28.02115272447,355.22086393212,2943.058304,134.76670463621,166.04523459577,185.6913278944,106.35450950166,3004.10342663104,206.29948263208,81.48340791273,346.6145414716,205.30768739295,118.8423808282,53.42555882168,134.74127569294,4150.817792,30.9845885478,34.08034794689,7.22299365162,0.00375586011,0.0,2.72006399981,34.40337385983,55.05954721242,354.95183019259,447.138576,887.0082206232,17433.5616,5264.55818023,476.49697104,401.82700635,13.82488402,797.81501866,3081.01031828
2014-10-01,3266.06969534799,133.78646032455,127.3839187148,0.86140471165,3528.101504,547.10396260608,200.02344371089,58.12119531542,385.60991089842,28.70449572667,672.459056,71.13496304403,334.16976837593,5152.969216,104.9916941741,2074.27863180823,841.93838317911,56.47475686227,70.60852625642,221.03319838748,307.70647382454,345.89115489134,109.2566529455,41.99913358402,30.69147700256,348.60060144859,2532.273024,158.07267684551,132.84061629952,147.14753529537,0.0,2489.95526908467,183.90546429528,65.83864159553,370.76948188667,204.15475799092,105.93785391232,49.06653611843,134.87886936124,3604.50688,24.8657411694,33.63565630552,3.1568512654,0.0,0.00066821001,2.05471994617,9.31050410408,57.29621105023,12.17530173792,80.837404,554.18739953499,14445.69088,4834.8042128,455.57425401,227.19005037,14.95908656,705.06461057,2564.88022875
2015-01-01,3072.12812515031,101.84311523412,109.41985665059,1.28436414187,3284.675456,482.99894245535,177.75036011731,60.3910334392,355.65354364587,28.53289317167,622.327824,66.31155659109,295.61721429531,4751.931008,94.45446940847,1904.06719189295,723.77013583403,41.74233268943,73.5013003549,216.25178771249,358.53802193712,338.69850448999,65.90577728389,43.12093455283,65.64239973523,335.55839138101,2422.316416,159.58677560102,163.34788271606,150.81776638402,0.0,2388.97302289242,242.07616167349,68.96470236382,329.2976046175,185.45109277751,111.57544062047,73.2345839627,119.15388472546,3518.726592,23.96921197069,48.27854435975,7.78459989768,0.0,0.0,1.58097846667,8.17425914723,49.483739511,59.98759988161,119.226578,301.10739011959,13506.027776,4468.68291096,448.19105602,74.92073743,11.07169282,638.23443951,2354.17519832
2015-04-01,3471.92232926619,109.36768155296,124.32382975698,0.57191585168,3706.185856,367.85934246002,176.7844343593,55.40168904132,513.47081700171,30.02959482405,775.686528,59.32543936589,419.62989590797,5328.686976,103.82721983505,2037.15893517264,807.95429551645,39.04868367194,78.01555358947,222.20477759574,387.52653698757,352.24699345832,152.75642708464,69.89227447815,28.96657130126,280.95910954975,2551.934592,132.36334867684,216.34594338134,167.89259779845,65.26233252643,2746.3439894954,257.32208097988,73.35636946005,334.70513881475,218.45684080258,111.27430883238,76.00522071647,142.74800323901,3960.211968,25.83048409076,64.81552045994,6.17991527794,0.0,0.02151386914,2.04282823036,9.04402036154,51.01762201766,294.15164839429,356.277636,758.49585121297,15642.919936,4918.15371252,512.6881016,113.65810992,12.71561998,512.61606592,2654.45697643
2015-07-01,3472.49820317982,108.19761455257,117.93424137892,0.57536692606,3699.205504,334.70401874997,187.16723305132,58.50517239847,506.33397710401,31.69247819058,783.698864,62.8003095833,283.73995659623,5164.148608,119.53629470886,2008.0101067759,884.2822593708,40.35370451598,71.91822218464,285.28276509187,371.76667936028,352.40751260967,171.99909594099,33.11316881675,44.2482382042,335.89676091053,2738.065984,146.79759786461,169.71399386547,205.82957889378,0.0,3598.36008802013,305.28624697888,91.89721254121,323.28940453923,217.98772797563,139.04803672956,96.22542486732,174.03869373331,4946.132864,35.18064782243,92.02652852691,4.42062205024,0.02802788,0.0,1.90720135578,7.52995000616,44.74412049656,526.14088058045,580.350176,829.19836735195,16892.614144,4895.69511221,581.47574703,285.3433511,11.0079793,487.70198332,2633.88039239
2015-10-01,3121.15529903759,102.37109974693,112.67108899318,4.12362895247,3340.321152,282.37454302876,176.2538042822,57.50197368166,452.21296704032,37.83678108438,723.805536,83.66212631086,124.9405439579,4555.104,145.0007952305,1936.37964790905,712.69961777043,46.50952175693,63.91310181108,235.80891801576,334.03173029907,332.1452684994,70.31200428729,37.02164350926,35.7124622802,368.10272340235,2357.45952,121.20253853913,140.11627888482,201.06673959988,0.0,3127.13425554655,301.20629304805,81.82827052514,234.65616851545,194.40647290678,123.68018393389,88.41389428812,122.19887296835,4273.52448,36.6550955872,64.18424296627,3.06450564683,0.0,0.0,1.04853748141,8.99560615811,33.84387888262,97.62796260876,141.515986,307.40327340665,14161.47456,4446.22451066,489.54182964,63.28052479,10.6603232,461.37542299,2533.59339834
2016-01-01,3055.20806,147.20987,109.74775,7.28065,3319.44641,247.13947,146.63978,48.07269,372.55944,27.99273,595.26465,61.71105,101.76268,4325.32433,78.84714,1574.47982,704.03192,37.11704,63.37677,210.67231,268.15696,359.28313,91.33206,29.34548,18.11943,320.15681,2208.18616,106.59429,132.38794,154.94942,74.11583,2678.56838,231.8136,58.99069,213.13251,262.24878,108.21277,78.14369,123.76142,3754.87182,24.91891,52.4681,6.18521,0.00123,5e-05,1.48974,10.50355,43.06274,83.89942,138.95673,291.39204,12817.08349,4234.5022,525.29645,142.1724,6.81188,384.91594,2025.8864
2016-04-01,3611.04212,231.27026,140.50575,10.5997,3993.41785,223.4605,161.78461,39.63526,488.89514,28.61933,718.93436,55.59949,127.07691,5118.48914,97.89588,1732.94763,758.7222,37.815,109.23276,239.98698,294.96436,327.90508,96.22326,39.42339,19.15611,364.10168,2398.76941,111.23854,126.92175,198.87578,143.93307,2637.21003,266.57717,69.92273,256.98074,296.40789,99.68566,86.50784,116.5204,3829.8125,28.2472,42.95423,6.34554,0.05241,0.00267,1.75657,33.9378,42.60746,118.44038,196.7973,441.54833,14363.5376,5000.13842,573.15283,251.60614,7.59949,347.31458,2319.73865
2016-07-01,3417.84484,180.81844,110.64921,23.1291,3732.44153,259.27504,192.08312,54.08294,477.14278,31.87965,755.18849,68.37525,100.69098,4915.9713,83.87567,1711.27254,854.31479,50.83129,72.63031,226.8328,534.54533,346.6902,149.51639,38.58832,20.40538,337.43301,2750.84619,119.05841,157.02178,181.79601,116.23936,2623.09068,195.63728,71.25853,256.62721,292.39932,104.03474,95.76486,186.46196,3825.27454,35.26923,39.77986,4.97341,10.88849,49.12602,2.61092,49.89686,41.5374,187.44946,341.50915,519.2513,14683.08007,4828.95454,647.3957,287.83749,9.35105,413.61289,2272.29099
2016-10-01,3598.30449,153.08344,140.19217,26.93926,3918.51953,216.63494,151.36205,59.21889,446.74148,36.39467,693.7171,89.16323,50.7181,4968.75293,84.7381,1932.07946,736.60168,42.26656,67.23566,243.49978,454.57985,402.13569,95.86953,39.65386,18.30032,408.33014,2643.08136,134.60831,99.43673,164.6793,59.50289,2549.66629,192.89889,75.84689,226.71047,281.1954,99.52917,89.85233,139.49574,3655.19531,29.36722,24.47702,4.27954,0.03832,0.34035,2.34142,13.07011,55.79952,55.01109,126.60078,298.17627,14090.36719,4931.89975,589.90886,99.79567,7.35529,401.41175,2463.55904
2017-01-01,3806.64806,331.26866,111.66053,0.38789,4249.96521,279.89079,183.3432,48.16054,459.76681,33.45696,724.72751,76.3319,20.79806,5351.7135,114.81137,1560.93362,711.07232,44.84735,66.99284,233.98301,378.15416,405.33307,123.59944,45.53347,21.55917,455.43559,2599.28637,112.77599,155.95483,154.7872,43.61996,2343.69818,184.09449,74.70093,228.57692,276.38575,100.29155,133.67704,117.77838,3459.2033,31.05521,103.36316,2.62726,0.0,0.01271,1.87109,8.03131,41.70106,48.49821,100.11437,258.52985,13936.0,5340.75918,603.77982,60.99194,7.52579,437.84019,2135.5118
2017-04-01,4557.17055,280.68977,139.8805,0.89623,4978.63708,342.01552,205.09824,58.78088,535.17473,43.16556,842.21938,66.4097,100.99154,6330.27332,203.52418,2050.64238,767.29621,43.44465,114.78613,297.26183,314.36373,393.47727,135.2159,101.42396,34.15927,614.36004,2931.76135,115.9723,137.13344,213.83987,143.04308,2817.55275,209.31454,80.99521,253.78906,319.62456,105.79174,143.58734,151.0695,4081.72461,26.07955,45.91846,5.18883,6.72434,0.0,5.73418,46.60393,61.3179,200.33996,320.72034,445.15059,16935.0,6237.46953,696.95393,263.42443,7.97784,510.37166,2789.3413
2017-07-01,4778.53948,219.01398,130.23643,13.74243,5141.53234,344.84063,243.3814,67.84128,540.91074,40.95236,893.08581,83.4353,85.43981,6548.33398,233.37141,2048.71949,932.68461,59.99803,96.87375,322.5538,345.6524,441.29252,74.64926,60.00911,29.01087,428.18417,2932.42193,141.51342,148.84998,227.30608,104.16948,3626.75639,229.37938,87.87398,291.62633,317.22635,127.61964,176.14651,150.35928,5006.98779,50.33741,81.60287,4.80979,0.03873,17.03496,21.03828,26.91216,45.40563,283.25414,393.68391,545.405879999999,18326.0,6473.62726,732.97068,320.51276,8.77196,537.06958,2823.00024
2017-10-01,4845.91091,274.11527,147.34391,0.58612,5267.95629,387.78634,201.98516,58.20536,545.46809,41.37239,847.03098,97.24933,53.42904,6653.45215,108.48126,1926.3884,817.946,52.3049,83.26561,598.04417,306.25399,434.69796,158.19776,55.01933,34.39193,396.0227,3063.82556,127.68118,136.31432,227.77518,50.15195,3539.63364,213.46034,102.23009,282.66323,345.66363,109.90215,168.14789,167.14567,4928.84655,36.71502,47.78519,4.51335,1e-05,0.01264,6.58738,52.22025,45.86327,138.34554,243.02911,305.721959999999,17733.0,6607.42055,785.54494,153.40264,7.65286,584.61343,2580.3365
2018-01-01,4493.28116,624.59443,113.28229,0.32976,5231.48754,363.25793,171.19364,66.80089,450.16164,47.45945,735.6156,94.39792,19.75911,6444.51794,112.37766,1565.47234,863.66121,52.58424,85.02195,400.12199,293.49439,427.34688,158.12333,58.15775,30.67031,422.14274,2791.32483,148.16303,172.57029,212.8171,57.39519,3335.29971,232.63205,93.37409,291.10368,324.14156,126.98053,201.3743,132.92945,4737.83533,29.79492,84.62339,4.31317,6e-05,0.01384,1.77059,11.77717,51.94599,108.53682,174.04448,382.750340000001,16918.0,6435.58925,753.38559,116.58305,6.58332,571.9162,2128.01162
2018-04-01,4630.96131,732.97308,118.92899,0.425,5483.28845,424.38243,174.31828,70.10851,584.13507,66.14124,894.7031,72.35858,54.31099,6929.04346,102.49116,1906.36472,925.52158,50.58953,89.18252,430.95841,295.90998,392.15358,89.83353,73.72091,62.32665,503.59607,2913.79279,135.1237,134.86118,228.80875,199.70054,3051.82745,196.19765,92.83382,271.96051,345.50287,120.74295,182.70994,132.13545,4393.91064,53.77781,46.80933,3.96417,0.0,30.04289,46.51812,57.92226,67.74891,133.19185,335.42402,630.92784,18015.0,6881.73025,755.83689,416.36471,7.04857,632.99075,2592.99095
2018-07-01,3866.04644,423.86862,137.65389,0.58831,4428.15722,429.11009,218.09978,94.90489,467.31573,39.52871,819.84909,81.72231,136.19327,5895.0321,94.20546,2165.19346,830.81162,46.27941,70.44661,353.89521,309.47164,396.69971,170.24801,72.87565,34.5088,447.35514,2732.59174,151.58814,134.46821,256.35823,192.11941,3101.18753,119.83706,84.97018,291.32503,356.13396,96.19733,146.61679,169.68873,4365.95667,42.50211,115.02381,4.29915,0.0,43.49676,24.51255,87.26106,61.82089,110.53632,327.62758,719.03382,17196.0,5768.32006,758.8211,443.1494,6.03031,645.266,2726.7117
2018-10-01,2703.62975,393.95965,122.65882,7.1357,3227.38391,259.43992,140.64449,59.13247,375.42734,35.83336,611.03766,70.70913,22.77499,4191.34558,77.47065,2021.23283,729.80584,49.68984,71.12674,245.80413,210.56602,341.89138,112.62712,45.91439,28.3384,418.70107,2254.46496,134.42863,137.78369,190.26897,72.7659,2597.2526,94.38934,74.09918,228.02152,302.56663,67.50169,105.8374,113.25445,3582.92285,51.09184,118.11216,3.38748,0.00013,13.44589,11.0959,18.81822,36.81518,15.81573,95.99104,421.733400000001,13353.0,4176.56842,598.24372,170.80396,5.36974,425.11487,2474.13084
2019-01-01,2511.42679,575.41978,105.48604,0.21074,3192.54339,293.24937,135.31095,41.73543,272.65159,29.52178,479.21974,68.81436,39.01958,4072.84643,88.97644,1630.69511,726.61761,50.0384,59.35665,264.34326,210.19039,322.45447,143.14545,57.9371,20.20039,413.38661,2267.67035,140.90677,101.01525,158.73147,63.82971,2151.92257,148.64933,68.10379,222.56707,290.97006,65.45192,83.09205,116.68458,3147.44135,29.14549,71.90888,3.25739,8e-05,6.66473,2.45679,15.24022,31.95615,24.45343,80.77141,449.71072,12166.0,4043.80818,560.26717,100.94372,5.42438,433.32092,1992.32313
2019-04-01,2808.78099,556.36539,110.59394,0.16395,3475.90429,366.05814,142.35892,63.53266,284.24713,33.27815,523.41687,52.51467,81.9791,4499.87305,86.40733,1638.38526,682.68846,52.32593,60.60387,237.15646,235.81456,276.93783,82.71313,64.94366,22.61096,377.89664,2093.69146,165.84162,107.40374,208.03896,48.04012,2294.68583,136.70648,69.25053,228.59766,314.02294,67.63161,146.48871,174.21051,3431.59424,32.50494,68.04105,3.00763,0.0,12.31618,22.38188,95.59583,43.41449,15.14835,188.85673,582.155490000001,12988.0,4428.21684,705.71503,196.0564,4.05793,515.38361,2009.03972
2019-07-01,2662.1062,329.41934,115.95799,0.29561,3107.77924,424.60663,134.58406,69.77894,293.45975,36.17794,534.00068,56.82894,97.91277,4221.12829,74.29749,1744.51215,719.88533,58.71657,65.67379,240.208,253.2969,291.56505,127.55431,69.45782,17.13375,343.54546,2187.03699,124.8889,102.56529,234.38424,87.64405,2620.84162,114.61373,80.8139,247.80508,285.83711,78.35933,255.83718,138.39054,3822.49853,43.89981,60.76672,2.63301,0.00165,44.5007,76.8173,68.30032,34.77303,26.10113,250.49413,475.139300000001,13307.0,4140.25689,762.15417,106.76331,3.80618,587.39245,2112.26939
2019-10-01,2177.01679,185.55299,103.82547,0.24626,2466.64148,296.07334,124.33924,45.54549,274.87443,29.14952,473.90867,63.41895,37.23001,3337.27233,84.92478,1203.45207,636.68121,39.94381,54.89067,235.52289,185.61186,235.0165,93.51304,33.58979,13.6639,287.3117,1815.74539,151.55166,93.11578,207.87592,41.14633,2199.39712,102.3214,74.15942,196.24402,293.63684,72.4778,173.07806,114.46439,3225.77906,29.38366,46.32257,3.94739,6e-05,0.0266,27.40897,21.57154,27.46082,3.49526,79.96326,494.07146,10663.0,3308.94111,656.60347,129.13334,4.54683,434.1873,1563.25128
2020-01-01,2069.89134,571.64,77.40647999999999,8e-10,2718.93786,301.22595,107.26147999999999,42.78228,229.48173000000003,26.709210000000002,406.23468,62.687149999999995,28.0721,3517.15784,101.37449,1041.3414,488.96046,35.67163,71.92692,170.65144999999998,186.55347,252.40381999999997,92.67624999999998,34.9979,20.965700000000002,291.92706,1646.7346499999999,112.20439999999999,80.43545,243.29822000000001,39.31615,1802.80436,69.82760999999999,66.03407,166.65214,257.31561,59.986180000000004,170.98875999999998,105.25965000000001,2698.86841,29.20375,44.24046,1.4658375021,0.0,13.224720000000001,1.6937399999999998e-05,39.54186,28.306649999999998,2.4384886713,86.07257000000001,350.4907724979008,9880.0,3496.56599,600.8914500000001,73.65294,4.502730000000001,433.40459,1372.1974999999998
2020-04-01,1622.0082200000002,585.74888,75.40198,4.1192306391999995,2287.3422299999997,247.39422,102.35101,54.72619,220.84922,22.7203,400.64673000000005,55.482380000000006,69.35021,3060.2158200000003,58.374520000000004,1058.13125,538.79201,30.840779999999995,66.42806,173.81296999999998,171.87971,201.23954,64.19145,34.0596,19.69201,283.76282000000003,1584.6989700000001,76.87801,119.19910000000002,158.01309,33.14396,1758.17436,119.25919,61.267179999999996,181.46992,275.90291,75.23546999999999,136.44486,127.28005000000002,2735.0339999999997,28.54928,26.34991,2.7366988286000002,0.0,17.319490000000002,19.4248278865,63.28738,23.767,2.4779763370000003,128.699,365.8544011714001,9359.0,2999.41158,601.75464,129.42543,5.26512,380.3231,1337.35499
2020-07-01,2396.36606,649.53769,110.82258,1.9570307983000002,3158.76324,273.27485,158.07146,56.41016,240.97852,32.99478,488.45493,70.46194,38.73854,4029.6936100000003,68.68625,1067.5230099999999,437.01518999999996,34.928250000000006,59.98438,146.87269,207.28374,229.16392000000002,81.61402000000001,24.7197,16.051479999999998,269.44345999999996,1507.07685,108.02527,116.58929999999998,211.21975,49.24862,2378.28164,75.51614000000001,45.07879,172.81285,128.96469,90.67285999999999,230.21139,132.97662,3254.5149499999998,39.6489,24.795930000000002,5.140359999999999,9.000000000000001e-10,37.14242,80.3573584211,79.76566,22.92774,23.906100000000002,244.94147,468.9209999999998,11088.0,4001.4375199999995,538.31535,164.63743,4.5262780156,433.14174,1377.18779
2020-10-01,2597.01907,410.94543,111.15986,7.023e-07,3119.19451,212.24854,171.80083000000002,55.03443,254.33105999999998,35.09467,516.261,83.7437,22.666199999999996,3954.11389,65.40107,1198.92617,523.2157,38.29572,65.22693,214.23004999999998,215.79681,324.02243,84.04596000000001,49.28912,21.80618,315.99971999999997,1851.9286500000003,123.61881,103.30857999999999,188.46623,44.47061,2724.36647,100.87401,60.40191,202.74501999999998,337.1143,98.61567,216.84953000000002,133.17369,3874.14063,33.358290000000004,46.68419,2.2838095502,0.0,7.268e-07,105.37784,62.703900000000004,48.635200000000005,8.16498,224.95461,438.96327044980035,12027.0,3940.1560600000003,748.23792,114.60822999999999,5.63814,386.12135,1518.6583
2021-01-01,2734.96878,627.2635,90.29383999999999,4.2196900489999996,3456.7507299999997,269.22888,145.23265,76.58069,273.63141,36.89977,532.34455,82.07373,28.23621,4368.63403,106.65995,1014.7444399999999,574.38755,36.50451,66.24815,229.75859,207.93137000000002,298.22422,173.87749000000002,56.51557,43.35033,350.58988999999997,2037.3876999999998,130.82519000000002,110.42703,232.85329000000002,87.67148,2845.8178,146.67767,65.09606,235.55560000000003,326.45884,115.46932000000001,287.73096,145.67276999999999,4168.47913,35.834360000000004,56.65155,3.6466283451,4.0899999999999996e-08,7.9780205322,47.20588,38.07021,46.913,10.91681,151.14121,502.86920165490073,12877.0,4349.90222,825.60851,176.78487,5.30818,464.78306000000003,1395.0358
2021-04-01,3043.8457,1083.23826,118.97143000000001,4.1408e-06,4246.469359999999,283.17192,159.70432,84.32664,407.58099,40.53521,692.14714,69.66293,18.30954,5309.76087,110.13719,1483.00071,607.2591299999999,38.263760000000005,86.00301,241.88042000000002,248.04930000000002,319.14816,172.80723,54.81973,52.209469999999996,387.37139,2207.81158,124.67518999999999,140.59593,431.08915,291.69417,2997.85371,154.32654,81.27013,290.67795,399.57692,121.82482999999999,313.77797999999996,217.13895000000002,4576.44702,36.03139,61.67975,5.75338,1.52e-08,5.8453e-06,86.66376,92.651,52.358019999999996,11.12354,243.38238,825.616480000001,15723.0,5329.5469299999995,1012.69348,382.24014999999997,3.59127,477.6967,2000.7188800000001
2021-07-01,3349.1168,690.76766,182.55481,1.3904599999999999e-05,4223.82971,270.54889000000003,181.93313999999998,99.31996,346.13802,53.052350000000004,680.44344,67.77132,55.69949,5298.29285,110.77959000000001,1851.02148,717.66382,60.395309999999995,102.38329999999999,264.36544000000004,302.59416,356.10567000000003,138.22388,65.22996,39.93265,406.71154,2453.60572,139.48014999999998,151.308,371.39576,183.64370000000002,3680.3715300000003,163.04936,84.67739,332.83708,412.72574999999995,125.63523,299.29337,232.0433,5330.63293,39.40976,68.77074999999999,7.744730000000001,8.76557,36.99004,230.15586000000002,108.40144,56.75443,35.8226,476.88995,1011.5047800000013,17355.0,5284.35987,1029.55891,555.03197,5.09539,490.6925,2307.93908
